KEY,FREQ,CURRENCY,CURRENCY_DENOM,EXR_TYPE,EXR_SUFFIX,TIME_PERIOD,OBS_VALUE,OBS_STATUS,OBS_CONF,OBS_PRE_BREAK,OBS_COM,TIME_FORMAT,BREAKS,COLLECTION,COMPILING_ORG,DISS_ORG,DOM_SER_IDS,PUBL_ECB,PUBL_MU,PUBL_PUBLIC,UNIT_INDEX_BASE,COMPILATION,COVERAGE,DECIMALS,NAT_TITLE,SOURCE_AGENCY,SOURCE_PUB,TITLE,TITLE_COMPL,UNIT,UNIT_MULT
EXR.D.AUD.EUR.SP00.A,D,AUD,EUR,SP00,A,2002-01-24,1.6976,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Australian dollar/Euro ECB reference exchange rate,"ECB reference exchange rate, Australian dollar/Euro, 2.15 pm (C.E.T.)",AUD,0
EXR.D.AUD.EUR.SP00.A,D,AUD,EUR,SP00,A,2002-01-25,1.6805,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Australian dollar/Euro ECB reference exchange rate,"ECB reference exchange rate, Australian dollar/Euro, 2.15 pm (C.E.T.)",AUD,0
EXR.D.AUD.EUR.SP00.A,D,AUD,EUR,SP00,A,2002-01-28,1.6679,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Australian dollar/Euro ECB reference exchange rate,"ECB reference exchange rate, Australian dollar/Euro, 2.15 pm (C.E.T.)",AUD,0
EXR.D.AUD.EUR.SP00.A,D,AUD,EUR,SP00,A,2002-01-29,1.677,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Australian dollar/Euro ECB reference exchange rate,"ECB reference exchange rate, Australian dollar/Euro, 2.15 pm (C.E.T.)",AUD,0
EXR.D.AUD.EUR.SP00.A,D,AUD,EUR,SP00,A,2002-01-30,1.7074,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Australian dollar/Euro ECB reference exchange rate,"ECB reference exchange rate, Australian dollar/Euro, 2.15 pm (C.E.T.)",AUD,0
EXR.D.AUD.EUR.SP00.A,D,AUD,EUR,SP00,A,2002-01-31,1.6976,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Australian dollar/Euro ECB reference exchange rate,"ECB reference exchange rate, Australian dollar/Euro, 2.15 pm (C.E.T.)",AUD,0
EXR.D.AUD.EUR.SP00.A,D,AUD,EUR,SP00,A,2002-02-01,1.6933,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Australian dollar/Euro ECB reference exchange rate,"ECB reference exchange rate, Australian dollar/Euro, 2.15 pm (C.E.T.)",AUD,0
EXR.D.AUD.EUR.SP00.A,D,AUD,EUR,SP00,A,2002-02-04,1.693,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Australian dollar/Euro ECB reference exchange rate,"ECB reference exchange rate, Australian dollar/Euro, 2.15 pm (C.E.T.)",AUD,0
EXR.D.AUD.EUR.SP00.A,D,AUD,EUR,SP00,A,2002-02-05,1.6993,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Australian dollar/Euro ECB reference exchange rate,"ECB reference exchange rate, Australian dollar/Euro, 2.15 pm (C.E.T.)",AUD,0
EXR.D.AUD.EUR.SP00.A,D,AUD,EUR,SP00,A,2002-02-06,1.7067,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Australian dollar/Euro ECB reference exchange rate,"ECB reference exchange rate, Australian dollar/Euro, 2.15 pm (C.E.T.)",AUD,0
EXR.D.AUD.EUR.SP00.A,D,AUD,EUR,SP00,A,2002-02-07,1.707,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Australian dollar/Euro ECB reference exchange rate,"ECB reference exchange rate, Australian dollar/Euro, 2.15 pm (C.E.T.)",AUD,0
EXR.D.AUD.EUR.SP00.A,D,AUD,EUR,SP00,A,2002-02-08,1.7125,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Australian dollar/Euro ECB reference exchange rate,"ECB reference exchange rate, Australian dollar/Euro, 2.15 pm (C.E.T.)",AUD,0
EXR.D.AUD.EUR.SP00.A,D,AUD,EUR,SP00,A,2002-02-11,1.7141,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Australian dollar/Euro ECB reference exchange rate,"ECB reference exchange rate, Australian dollar/Euro, 2.15 pm (C.E.T.)",AUD,0
EXR.D.AUD.EUR.SP00.A,D,AUD,EUR,SP00,A,2002-02-12,1.721,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Australian dollar/Euro ECB reference exchange rate,"ECB reference exchange rate, Australian dollar/Euro, 2.15 pm (C.E.T.)",AUD,0
EXR.D.AUD.EUR.SP00.A,D,AUD,EUR,SP00,A,2002-02-13,1.719,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Australian dollar/Euro ECB reference exchange rate,"ECB reference exchange rate, Australian dollar/Euro, 2.15 pm (C.E.T.)",AUD,0
EXR.D.AUD.EUR.SP00.A,D,AUD,EUR,SP00,A,2002-02-14,1.6864,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Australian dollar/Euro ECB reference exchange rate,"ECB reference exchange rate, Australian dollar/Euro, 2.15 pm (C.E.T.)",AUD,0
EXR.D.AUD.EUR.SP00.A,D,AUD,EUR,SP00,A,2002-02-15,1.6833,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Australian dollar/Euro ECB reference exchange rate,"ECB reference exchange rate, Australian dollar/Euro, 2.15 pm (C.E.T.)",AUD,0
EXR.D.AUD.EUR.SP00.A,D,AUD,EUR,SP00,A,2002-02-18,1.684,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Australian dollar/Euro ECB reference exchange rate,"ECB reference exchange rate, Australian dollar/Euro, 2.15 pm (C.E.T.)",AUD,0
EXR.D.AUD.EUR.SP00.A,D,AUD,EUR,SP00,A,2002-02-19,1.683,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Australian dollar/Euro ECB reference exchange rate,"ECB reference exchange rate, Australian dollar/Euro, 2.15 pm (C.E.T.)",AUD,0
EXR.D.AUD.EUR.SP00.A,D,AUD,EUR,SP00,A,2002-02-20,1.6903,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Australian dollar/Euro ECB reference exchange rate,"ECB reference exchange rate, Australian dollar/Euro, 2.15 pm (C.E.T.)",AUD,0
EXR.D.AUD.EUR.SP00.A,D,AUD,EUR,SP00,A,2002-02-21,1.6883,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Australian dollar/Euro ECB reference exchange rate,"ECB reference exchange rate, Australian dollar/Euro, 2.15 pm (C.E.T.)",AUD,0
EXR.D.AUD.EUR.SP00.A,D,AUD,EUR,SP00,A,2002-02-22,1.6975,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Australian dollar/Euro ECB reference exchange rate,"ECB reference exchange rate, Australian dollar/Euro, 2.15 pm (C.E.T.)",AUD,0
EXR.D.AUD.EUR.SP00.A,D,AUD,EUR,SP00,A,2002-02-25,1.6995,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Australian dollar/Euro ECB reference exchange rate,"ECB reference exchange rate, Australian dollar/Euro, 2.15 pm (C.E.T.)",AUD,0
EXR.D.AUD.EUR.SP00.A,D,AUD,EUR,SP00,A,2002-02-26,1.6891,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Australian dollar/Euro ECB reference exchange rate,"ECB reference exchange rate, Australian dollar/Euro, 2.15 pm (C.E.T.)",AUD,0
EXR.D.AUD.EUR.SP00.A,D,AUD,EUR,SP00,A,2002-02-27,1.6832,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Australian dollar/Euro ECB reference exchange rate,"ECB reference exchange rate, Australian dollar/Euro, 2.15 pm (C.E.T.)",AUD,0
EXR.D.AUD.EUR.SP00.A,D,AUD,EUR,SP00,A,2002-02-28,1.6761,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Australian dollar/Euro ECB reference exchange rate,"ECB reference exchange rate, Australian dollar/Euro, 2.15 pm (C.E.T.)",AUD,0
EXR.D.AUD.EUR.SP00.A,D,AUD,EUR,SP00,A,2002-03-01,1.6783,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Australian dollar/Euro ECB reference exchange rate,"ECB reference exchange rate, Australian dollar/Euro, 2.15 pm (C.E.T.)",AUD,0
EXR.D.AUD.EUR.SP00.A,D,AUD,EUR,SP00,A,2002-03-04,1.662,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Australian dollar/Euro ECB reference exchange rate,"ECB reference exchange rate, Australian dollar/Euro, 2.15 pm (C.E.T.)",AUD,0
EXR.D.AUD.EUR.SP00.A,D,AUD,EUR,SP00,A,2002-03-05,1.6692,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Australian dollar/Euro ECB reference exchange rate,"ECB reference exchange rate, Australian dollar/Euro, 2.15 pm (C.E.T.)",AUD,0
EXR.D.AUD.EUR.SP00.A,D,AUD,EUR,SP00,A,2002-03-06,1.6743,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Australian dollar/Euro ECB reference exchange rate,"ECB reference exchange rate, Australian dollar/Euro, 2.15 pm (C.E.T.)",AUD,0
EXR.D.AUD.EUR.SP00.A,D,AUD,EUR,SP00,A,2002-03-07,1.673,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Australian dollar/Euro ECB reference exchange rate,"ECB reference exchange rate, Australian dollar/Euro, 2.15 pm (C.E.T.)",AUD,0
EXR.D.AUD.EUR.SP00.A,D,AUD,EUR,SP00,A,2002-03-08,1.6785,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Australian dollar/Euro ECB reference exchange rate,"ECB reference exchange rate, Australian dollar/Euro, 2.15 pm (C.E.T.)",AUD,0
EXR.D.AUD.EUR.SP00.A,D,AUD,EUR,SP00,A,2002-03-11,1.6785,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Australian dollar/Euro ECB reference exchange rate,"ECB reference exchange rate, Australian dollar/Euro, 2.15 pm (C.E.T.)",AUD,0
EXR.D.AUD.EUR.SP00.A,D,AUD,EUR,SP00,A,2002-03-12,1.681,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Australian dollar/Euro ECB reference exchange rate,"ECB reference exchange rate, Australian dollar/Euro, 2.15 pm (C.E.T.)",AUD,0
EXR.D.AUD.EUR.SP00.A,D,AUD,EUR,SP00,A,2002-03-13,1.681,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Australian dollar/Euro ECB reference exchange rate,"ECB reference exchange rate, Australian dollar/Euro, 2.15 pm (C.E.T.)",AUD,0
EXR.D.AUD.EUR.SP00.A,D,AUD,EUR,SP00,A,2002-03-14,1.688,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Australian dollar/Euro ECB reference exchange rate,"ECB reference exchange rate, Australian dollar/Euro, 2.15 pm (C.E.T.)",AUD,0
EXR.D.AUD.EUR.SP00.A,D,AUD,EUR,SP00,A,2002-03-15,1.6879,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Australian dollar/Euro ECB reference exchange rate,"ECB reference exchange rate, Australian dollar/Euro, 2.15 pm (C.E.T.)",AUD,0
